Column1,WeekStarting,Store,Brand,Quantity,Advert,Price,Revenue
2020-10-04,2020-10-04,1145,dominicks,11975,1,2.16,25866.0
2020-10-11,2020-10-11,1145,dominicks,18545,1,1.94,35977.299999999996
2020-10-18,2020-10-18,1145,dominicks,14133,1,2.3,32505.899999999998
2020-10-25,2020-10-25,1145,dominicks,13330,1,1.99,26526.7
2020-11-01,2020-11-01,1145,dominicks,14938,1,2.16,32266.08
2020-11-08,2020-11-08,1145,dominicks,11907,1,2.6,30958.2
2020-11-15,2020-11-15,1145,dominicks,16320,1,2.24,36556.8
2020-11-22,2020-11-22,1145,dominicks,9143,1,2.6,23771.8
2020-11-29,2020-11-29,1145,dominicks,19284,1,2.34,45124.56
2020-12-06,2020-12-06,1145,dominicks,16178,1,2.45,39636.100000000006
2020-12-13,2020-12-13,1145,dominicks,16398,1,2.02,33123.96
2020-12-20,2020-12-20,1145,dominicks,9393,1,1.98,18598.14
2020-12-27,2020-12-27,1145,dominicks,14134,1,2.51,35476.34
2020-06-14,2020-06-14,1145,minute.maid,9077,1,2.68,24326.36
2020-06-21,2020-06-21,1145,minute.maid,13468,1,2.16,29090.88
2020-06-28,2020-06-28,1145,minute.maid,12006,1,2.5,30015.0
2020-07-05,2020-07-05,1145,minute.maid,18978,1,2.07,39284.46
2020-07-12,2020-07-12,1145,minute.maid,12978,1,1.9,24658.199999999997
2020-07-19,2020-07-19,1145,minute.maid,13704,1,1.95,26722.8
2020-07-26,2020-07-26,1145,minute.maid,18465,1,1.97,36376.05
2020-08-02,2020-08-02,1145,minute.maid,12200,1,1.91,23302.0
2020-08-09,2020-08-09,1145,minute.maid,13110,1,2.26,29628.6
2020-08-16,2020-08-16,1145,minute.maid,10376,1,2.32,24072.32
2020-08-23,2020-08-23,1145,minute.maid,16729,1,2.34,39145.86
2020-08-30,2020-08-30,1145,minute.maid,15650,1,2.07,32395.499999999996
2020-09-06,2020-09-06,1145,minute.maid,15358,1,2.37,36398.46
2020-09-13,2020-09-13,1145,minute.maid,13406,1,2.36,31638.16
2020-09-20,2020-09-20,1145,minute.maid,18786,1,2.57,48280.02
2020-09-27,2020-09-27,1145,minute.maid,15622,1,2.69,42023.18
2020-10-04,2020-10-04,1145,minute.maid,11905,1,2.08,24762.4
2020-10-11,2020-10-11,1145,minute.maid,15507,1,2.44,37837.08
2020-10-18,2020-10-18,1145,minute.maid,16965,1,1.92,32572.8
2020-10-25,2020-10-25,1145,minute.maid,18124,1,2.36,42772.64
2020-11-01,2020-11-01,1145,minute.maid,19706,1,2.32,45717.92
2020-11-08,2020-11-08,1145,minute.maid,16947,1,2.5,42367.5
2020-11-15,2020-11-15,1145,minute.maid,16315,1,2.65,43234.75
2020-11-22,2020-11-22,1145,minute.maid,9797,1,2.17,21259.489999999998
2020-11-29,2020-11-29,1145,minute.maid,9001,1,2.2,19802.2
2020-12-06,2020-12-06,1145,minute.maid,16488,1,2.06,33965.28
2020-12-13,2020-12-13,1145,minute.maid,15834,1,2.49,39426.66
2020-12-20,2020-12-20,1145,minute.maid,11947,1,2.15,25686.05
2020-12-27,2020-12-27,1145,minute.maid,9383,1,1.92,18015.36
2020-06-14,2020-06-14,1145,tropicana,18537,1,2.16,40039.920000000006
2020-06-21,2020-06-21,1145,tropicana,10288,1,2.44,25102.72
2020-06-28,2020-06-28,1145,tropicana,15259,1,2.41,36774.19
2020-07-05,2020-07-05,1145,tropicana,19772,1,2.59,51209.479999999996
2020-07-12,2020-07-12,1145,tropicana,15439,1,2.14,33039.46
2020-07-19,2020-07-19,1145,tropicana,17774,1,2.23,39636.02
2020-07-26,2020-07-26,1145,tropicana,10668,1,2.58,27523.440000000002
2020-08-02,2020-08-02,1145,tropicana,10074,1,2.04,20550.96
2020-08-09,2020-08-09,1145,tropicana,13545,1,2.23,30205.35
2020-08-16,2020-08-16,1145,tropicana,12377,1,2.43,30076.11
2020-08-23,2020-08-23,1145,tropicana,12952,1,2.31,29919.12
2020-08-30,2020-08-30,1145,tropicana,10056,1,2.24,22525.440000000002
2020-09-06,2020-09-06,1145,tropicana,19692,1,2.16,42534.72
2020-09-13,2020-09-13,1145,tropicana,11805,1,2.26,26679.3
2020-09-20,2020-09-20,1145,tropicana,10146,1,2.48,25162.079999999998
2020-09-27,2020-09-27,1145,tropicana,11771,1,2.58,30369.18
2020-10-04,2020-10-04,1145,tropicana,19451,1,1.9,36956.9
2020-10-11,2020-10-11,1145,tropicana,15168,1,2.14,32459.52
2020-10-18,2020-10-18,1145,tropicana,16184,1,2.07,33500.88
2020-10-25,2020-10-25,1145,tropicana,10532,1,2.5,26330.0
2020-11-01,2020-11-01,1145,tropicana,18720,1,2.43,45489.600000000006
2020-11-08,2020-11-08,1145,tropicana,14864,1,2.12,31511.68
2020-11-15,2020-11-15,1145,tropicana,10031,1,2.59,25980.289999999997
2020-11-22,2020-11-22,1145,tropicana,17612,1,2.06,36280.72
2020-11-29,2020-11-29,1145,tropicana,17390,1,2.27,39475.3
2020-12-06,2020-12-06,1145,tropicana,15508,1,2.65,41096.2
2020-12-13,2020-12-13,1145,tropicana,18641,1,2.46,45856.86
2020-12-20,2020-12-20,1145,tropicana,13065,1,2.27,29657.55
2020-12-27,2020-12-27,1145,tropicana,16301,1,2.61,42545.61
2020-06-14,2020-06-14,1146,dominicks,12118,1,2.38,28840.84
2020-06-21,2020-06-21,1146,dominicks,18119,1,2.2,39861.8
2020-06-28,2020-06-28,1146,dominicks,16021,1,2.17,34765.57
2020-07-05,2020-07-05,1146,dominicks,18291,1,2.67,48836.97
2020-07-12,2020-07-12,1146,dominicks,18121,1,2.32,42040.719999999994
2020-07-19,2020-07-19,1146,dominicks,9383,1,2.32,21768.559999999998
2020-07-26,2020-07-26,1146,dominicks,19327,1,2.16,41746.32
2020-08-02,2020-08-02,1146,dominicks,10624,1,2.29,24328.96
2020-08-09,2020-08-09,1146,dominicks,15847,1,2.11,33437.17
2020-08-16,2020-08-16,1146,dominicks,10509,1,2.02,21228.18
2020-08-23,2020-08-23,1146,dominicks,18979,1,2.41,45739.39
2020-08-30,2020-08-30,1146,dominicks,13559,1,1.91,25897.69
2020-09-06,2020-09-06,1146,dominicks,19885,1,1.9,37781.5
2020-09-13,2020-09-13,1146,dominicks,14704,1,2.04,29996.16
2020-09-20,2020-09-20,1146,dominicks,15338,1,2.49,38191.62
2020-09-27,2020-09-27,1146,dominicks,17554,1,2.19,38443.26
2020-10-04,2020-10-04,1146,dominicks,16688,1,2.48,41386.24
2020-10-11,2020-10-11,1146,dominicks,12209,1,1.97,24051.73
2020-10-18,2020-10-18,1146,dominicks,19145,1,2.45,46905.25
2020-10-25,2020-10-25,1146,dominicks,13084,1,2.33,30485.72
2020-11-01,2020-11-01,1146,dominicks,9163,1,2.11,19333.93
2020-11-08,2020-11-08,1146,dominicks,14561,1,2.66,38732.26
2020-11-15,2020-11-15,1146,dominicks,12290,1,1.91,23473.899999999998
2020-11-22,2020-11-22,1146,dominicks,10451,1,1.98,20692.98
2020-11-29,2020-11-29,1146,dominicks,9139,1,2.42,22116.38
2020-12-06,2020-12-06,1146,dominicks,13290,1,2.52,33490.8
2020-12-13,2020-12-13,1146,dominicks,9380,1,1.99,18666.2
2020-12-20,2020-12-20,1146,dominicks,16635,1,2.21,36763.35
2020-12-27,2020-12-27,1146,dominicks,18880,1,1.91,36060.799999999996
2020-06-14,2020-06-14,1146,minute.maid,13816,1,1.96,27079.36
2020-06-21,2020-06-21,1146,minute.maid,19817,1,2.48,49146.159999999996
2020-06-28,2020-06-28,1146,minute.maid,12687,1,1.96,24866.52
2020-07-05,2020-07-05,1146,minute.maid,19133,1,1.92,36735.36
2020-07-12,2020-07-12,1146,minute.maid,13132,1,2.2,28890.4
2020-07-19,2020-07-19,1146,minute.maid,11121,1,1.91,21241.11
2020-07-26,2020-07-26,1146,minute.maid,10580,1,2.21,23381.8
2020-08-02,2020-08-02,1146,minute.maid,9030,1,2.28,20588.399999999998
2020-08-09,2020-08-09,1146,minute.maid,10177,1,2.43,24730.11
2020-08-16,2020-08-16,1146,minute.maid,14869,1,2.22,33009.18
2020-08-23,2020-08-23,1146,minute.maid,16953,1,2.5,42382.5
2020-08-30,2020-08-30,1146,minute.maid,13295,1,2.64,35098.8
2020-09-06,2020-09-06,1146,minute.maid,14701,1,2.44,35870.44
2020-09-13,2020-09-13,1146,minute.maid,10082,1,2.21,22281.22
2020-09-20,2020-09-20,1146,minute.maid,12861,1,1.99,25593.39
2020-09-27,2020-09-27,1146,minute.maid,13053,1,2.57,33546.21
2020-10-04,2020-10-04,1146,minute.maid,15626,1,1.91,29845.66
2020-10-11,2020-10-11,1146,minute.maid,15159,1,2.17,32895.03
2020-10-18,2020-10-18,1146,minute.maid,19654,1,2.5,49135.0
2020-10-25,2020-10-25,1146,minute.maid,15234,1,2.3,35038.2
2020-11-01,2020-11-01,1146,minute.maid,17498,1,2.37,41470.26
2020-11-08,2020-11-08,1146,minute.maid,16348,1,2.68,43812.64
2020-11-15,2020-11-15,1146,minute.maid,13772,1,2.55,35118.6
2020-11-22,2020-11-22,1146,minute.maid,18992,1,2.2,41782.4
2020-11-29,2020-11-29,1146,minute.maid,18390,1,1.92,35308.799999999996
2020-12-06,2020-12-06,1146,minute.maid,10210,1,2.15,21951.5
2020-12-13,2020-12-13,1146,minute.maid,18776,1,2.54,47691.04
2020-12-20,2020-12-20,1146,minute.maid,11320,1,2.24,25356.800000000003
2020-12-27,2020-12-27,1146,minute.maid,18239,1,2.41,43955.990000000005
2020-06-14,2020-06-14,1146,tropicana,17826,1,2.69,47951.94
2020-06-21,2020-06-21,1146,tropicana,18736,1,2.67,50025.119999999995
2020-06-28,2020-06-28,1146,tropicana,10814,1,2.13,23033.82
2020-07-05,2020-07-05,1146,tropicana,9799,1,2.24,21949.760000000002
2020-07-12,2020-07-12,1146,tropicana,17271,1,2.35,40586.85
2020-07-19,2020-07-19,1146,tropicana,12248,1,2.11,25843.28
2020-07-26,2020-07-26,1146,tropicana,17358,1,2.48,43047.84
2020-08-02,2020-08-02,1146,tropicana,15809,1,2.68,42368.12
2020-08-09,2020-08-09,1146,tropicana,12989,1,2.07,26887.23
2020-08-16,2020-08-16,1146,tropicana,18308,1,2.25,41193.0
2020-08-23,2020-08-23,1146,tropicana,10693,1,2.22,23738.460000000003
2020-08-30,2020-08-30,1146,tropicana,13178,1,2.0,26356.0
2020-09-06,2020-09-06,1146,tropicana,16512,1,2.26,37317.119999999995
2020-09-13,2020-09-13,1146,tropicana,16822,1,2.14,35999.08
2020-09-20,2020-09-20,1146,tropicana,19331,1,2.53,48907.42999999999
2020-09-27,2020-09-27,1146,tropicana,18173,1,2.03,36891.189999999995
2020-10-04,2020-10-04,1146,tropicana,14648,1,2.6,38084.8
2020-10-11,2020-10-11,1146,tropicana,12451,1,2.11,26271.609999999997
2020-10-18,2020-10-18,1146,tropicana,16290,1,2.69,43820.1
2020-10-25,2020-10-25,1146,tropicana,13487,1,2.0,26974.0
2020-11-01,2020-11-01,1146,tropicana,15015,1,2.1,31531.5
2020-11-08,2020-11-08,1146,tropicana,9635,1,2.62,25243.7
2020-11-15,2020-11-15,1146,tropicana,17292,1,2.66,45996.72
2020-11-22,2020-11-22,1146,tropicana,9200,1,2.29,21068.0
2020-11-29,2020-11-29,1146,tropicana,18757,1,2.05,38451.85
2020-12-06,2020-12-06,1146,tropicana,16928,1,2.59,43843.52
2020-12-13,2020-12-13,1146,tropicana,19326,1,2.28,44063.28
2020-12-20,2020-12-20,1146,tropicana,18894,1,2.54,47990.76
2020-12-27,2020-12-27,1146,tropicana,11579,1,2.28,26400.12
2020-06-14,2020-06-14,1147,dominicks,9868,1,1.99,19637.32
2020-06-21,2020-06-21,1147,dominicks,12473,1,2.56,31930.88
2020-06-28,2020-06-28,1147,dominicks,13283,1,2.41,32012.030000000002
2020-07-05,2020-07-05,1147,dominicks,13915,1,1.98,27551.7
2020-07-12,2020-07-12,1147,dominicks,17143,1,2.39,40971.770000000004
2020-07-19,2020-07-19,1147,dominicks,10109,1,2.32,23452.879999999997
2020-07-26,2020-07-26,1147,dominicks,16075,1,1.92,30864.0
2020-08-02,2020-08-02,1147,dominicks,11681,1,2.55,29786.55
2020-08-09,2020-08-09,1147,dominicks,11233,1,2.35,26397.55
2020-08-16,2020-08-16,1147,dominicks,11671,1,2.32,27076.719999999998
2020-08-23,2020-08-23,1147,dominicks,14396,1,2.42,34838.32
2020-08-30,2020-08-30,1147,dominicks,16566,1,2.48,41083.68
2020-09-06,2020-09-06,1147,dominicks,13260,1,2.66,35271.6
2020-09-13,2020-09-13,1147,dominicks,13563,1,2.6,35263.8
2020-09-20,2020-09-20,1147,dominicks,16736,1,2.02,33806.72
2020-09-27,2020-09-27,1147,dominicks,14326,1,2.44,34955.44
2020-10-04,2020-10-04,1147,dominicks,16959,1,2.08,35274.72
2020-10-11,2020-10-11,1147,dominicks,17034,1,2.55,43436.7
2020-10-18,2020-10-18,1147,dominicks,18392,1,2.49,45796.08
2020-10-25,2020-10-25,1147,dominicks,10736,1,2.27,24370.72
2020-11-01,2020-11-01,1147,dominicks,16686,1,2.67,44551.619999999995
2020-11-08,2020-11-08,1147,dominicks,10533,1,2.53,26648.489999999998
2020-11-15,2020-11-15,1147,dominicks,17433,1,2.57,44802.81
2020-11-22,2020-11-22,1147,dominicks,19766,1,2.14,42299.240000000005
2020-11-29,2020-11-29,1147,dominicks,11431,1,2.66,30406.460000000003
2020-12-06,2020-12-06,1147,dominicks,17706,1,2.15,38067.9
2020-12-13,2020-12-13,1147,dominicks,15761,1,2.2,34674.200000000004
2020-12-20,2020-12-20,1147,dominicks,18096,1,2.56,46325.76
2020-12-27,2020-12-27,1147,dominicks,18478,1,2.1,38803.8
2020-06-14,2020-06-14,1147,minute.maid,12264,1,2.61,32009.039999999997
2020-06-21,2020-06-21,1147,minute.maid,18862,1,2.36,44514.32
2020-06-28,2020-06-28,1147,minute.maid,14672,1,2.38,34919.36
2020-07-05,2020-07-05,1147,minute.maid,18962,1,2.37,44939.94
2020-07-12,2020-07-12,1147,minute.maid,12449,1,2.32,28881.679999999997
2020-07-19,2020-07-19,1147,minute.maid,18965,1,2.32,43998.799999999996
2020-07-26,2020-07-26,1147,minute.maid,19637,1,2.19,43005.03
2020-08-02,2020-08-02,1147,minute.maid,10924,1,2.68,29276.320000000003
2020-08-09,2020-08-09,1147,minute.maid,14261,1,2.03,28949.829999999998
2020-08-16,2020-08-16,1147,minute.maid,14337,1,2.3,32975.1
2020-08-23,2020-08-23,1147,minute.maid,13389,1,2.15,28786.35
2020-08-30,2020-08-30,1147,minute.maid,13147,1,2.42,31815.739999999998
2020-09-06,2020-09-06,1147,minute.maid,10297,1,2.57,26463.289999999997
2020-09-13,2020-09-13,1147,minute.maid,16763,1,2.23,37381.49
2020-09-20,2020-09-20,1147,minute.maid,9950,1,2.29,22785.5
2020-09-27,2020-09-27,1147,minute.maid,16632,1,2.4,39916.799999999996
2020-10-04,2020-10-04,1147,minute.maid,18167,1,2.47,44872.490000000005
2020-10-11,2020-10-11,1147,minute.maid,10217,1,2.28,23294.76
2020-10-18,2020-10-18,1147,minute.maid,14467,1,2.39,34576.130000000005
2020-10-25,2020-10-25,1147,minute.maid,9667,1,2.38,23007.46
2020-11-01,2020-11-01,1147,minute.maid,17807,1,2.57,45763.99
2020-11-08,2020-11-08,1147,minute.maid,15946,1,2.51,40024.46
2020-11-15,2020-11-15,1147,minute.maid,15610,1,2.31,36059.1
2020-11-22,2020-11-22,1147,minute.maid,18631,1,1.94,36144.14
2020-11-29,2020-11-29,1147,minute.maid,14543,1,2.05,29813.149999999998
2020-12-06,2020-12-06,1147,minute.maid,19874,1,2.01,39946.74
2020-12-13,2020-12-13,1147,minute.maid,18596,1,2.38,44258.479999999996
2020-12-20,2020-12-20,1147,minute.maid,19861,1,2.25,44687.25
2020-12-27,2020-12-27,1147,minute.maid,16386,1,1.93,31624.98
2020-06-14,2020-06-14,1147,tropicana,14645,1,2.39,35001.55
2020-06-21,2020-06-21,1147,tropicana,13945,1,2.46,34304.7
2020-06-28,2020-06-28,1147,tropicana,17990,1,2.54,45694.6
2020-07-05,2020-07-05,1147,tropicana,11463,1,2.2,25218.600000000002
2020-07-12,2020-07-12,1147,tropicana,9518,1,2.64,25127.52
2020-07-19,2020-07-19,1147,tropicana,11340,1,1.95,22113.0
2020-07-26,2020-07-26,1147,tropicana,19186,1,2.26,43360.35999999999
2020-08-02,2020-08-02,1147,tropicana,13635,1,2.05,27951.749999999996
2020-08-09,2020-08-09,1147,tropicana,15253,1,2.2,33556.600000000006
2020-08-16,2020-08-16,1147,tropicana,18845,1,2.57,48431.649999999994
2020-08-23,2020-08-23,1147,tropicana,18262,1,2.21,40359.02
2020-08-30,2020-08-30,1147,tropicana,14805,1,2.38,35235.9
2020-09-06,2020-09-06,1147,tropicana,14146,1,2.66,37628.36
2020-09-13,2020-09-13,1147,tropicana,9846,1,1.97,19396.62
2020-09-20,2020-09-20,1147,tropicana,10577,1,1.98,20942.46
2020-09-27,2020-09-27,1147,tropicana,9232,1,2.28,21048.96
2020-10-04,2020-10-04,1147,tropicana,14840,1,2.42,35912.799999999996
2020-10-11,2020-10-11,1147,tropicana,13718,1,2.21,30316.78
2020-10-18,2020-10-18,1147,tropicana,16188,1,2.33,37718.04
2020-10-25,2020-10-25,1147,tropicana,19882,1,2.16,42945.12
2020-11-01,2020-11-01,1147,tropicana,14291,1,2.55,36442.049999999996
2020-11-08,2020-11-08,1147,tropicana,13429,1,2.26,30349.539999999997
2020-11-15,2020-11-15,1147,tropicana,17606,1,1.94,34155.64
2020-11-22,2020-11-22,1147,tropicana,15307,1,2.03,31073.209999999995
2020-11-29,2020-11-29,1147,tropicana,17899,1,2.42,43315.58
2020-12-06,2020-12-06,1147,tropicana,15037,1,2.46,36991.02
2020-12-13,2020-12-13,1147,tropicana,14841,1,2.04,30275.64
2020-12-20,2020-12-20,1147,tropicana,15737,1,2.34,36824.579999999994
2020-12-27,2020-12-27,1147,tropicana,14901,1,2.66,39636.66
2020-06-14,2020-06-14,1148,dominicks,13385,1,1.91,25565.35
2020-06-21,2020-06-21,1148,dominicks,17761,1,2.33,41383.130000000005
2020-06-28,2020-06-28,1148,dominicks,12650,1,2.11,26691.5
2020-07-05,2020-07-05,1148,dominicks,10368,1,2.11,21876.48
2020-07-12,2020-07-12,1148,dominicks,14179,1,2.62,37148.98
2020-07-19,2020-07-19,1148,dominicks,18100,1,2.02,36562.0
2020-07-26,2020-07-26,1148,dominicks,14228,1,2.05,29167.399999999998
2020-08-02,2020-08-02,1148,dominicks,15061,1,1.91,28766.51
2020-08-09,2020-08-09,1148,dominicks,11557,1,2.62,30279.34
2020-08-16,2020-08-16,1148,dominicks,18618,1,2.23,41518.14
2020-08-23,2020-08-23,1148,dominicks,9876,1,2.64,26072.64
2020-08-30,2020-08-30,1148,dominicks,16570,1,2.13,35294.1
2020-09-06,2020-09-06,1148,dominicks,18197,1,2.3,41853.1
2020-09-13,2020-09-13,1148,dominicks,12013,1,2.41,28951.33
2020-09-20,2020-09-20,1148,dominicks,11536,1,2.22,25609.920000000002
2020-09-27,2020-09-27,1148,dominicks,13685,1,2.67,36538.95
2020-10-04,2020-10-04,1148,dominicks,14687,1,2.6,38186.200000000004
2020-10-11,2020-10-11,1148,dominicks,9458,1,2.3,21753.399999999998
2020-10-18,2020-10-18,1148,dominicks,17182,1,2.18,37456.76
2020-10-25,2020-10-25,1148,dominicks,16973,1,2.13,36152.49
2020-11-01,2020-11-01,1148,dominicks,19804,1,1.99,39409.96
2020-11-08,2020-11-08,1148,dominicks,10643,1,2.15,22882.45
2020-11-15,2020-11-15,1148,dominicks,11404,1,2.08,23720.32
2020-11-22,2020-11-22,1148,dominicks,19273,1,2.27,43749.71
2020-11-29,2020-11-29,1148,dominicks,19494,1,1.94,37818.36
2020-12-06,2020-12-06,1148,dominicks,15267,1,2.35,35877.450000000004
2020-12-13,2020-12-13,1148,dominicks,10419,1,1.93,20108.67
2020-12-20,2020-12-20,1148,dominicks,16276,1,2.32,37760.32
2020-12-27,2020-12-27,1148,dominicks,17880,1,2.12,37905.6
2020-06-14,2020-06-14,1148,minute.maid,12406,1,2.65,32875.9
2020-06-21,2020-06-21,1148,minute.maid,11523,1,2.38,27424.739999999998
2020-06-28,2020-06-28,1148,minute.maid,14457,1,1.96,28335.72
2020-07-05,2020-07-05,1148,minute.maid,10136,1,2.56,25948.16
2020-07-12,2020-07-12,1148,minute.maid,16344,1,2.09,34158.96
2020-07-19,2020-07-19,1148,minute.maid,14082,1,2.5,35205.0
2020-07-26,2020-07-26,1148,minute.maid,9850,1,2.45,24132.5
2020-08-02,2020-08-02,1148,minute.maid,10913,1,2.48,27064.24
2020-08-09,2020-08-09,1148,minute.maid,15952,1,2.47,39401.44
2020-08-16,2020-08-16,1148,minute.maid,9044,1,2.58,23333.52
2020-08-23,2020-08-23,1148,minute.maid,14085,1,2.55,35916.75
2020-08-30,2020-08-30,1148,minute.maid,17980,1,2.49,44770.200000000004
2020-09-06,2020-09-06,1148,minute.maid,19279,1,2.34,45112.86
2020-09-13,2020-09-13,1148,minute.maid,18194,1,2.48,45121.12
2020-09-20,2020-09-20,1148,minute.maid,19543,1,2.6,50811.8
2020-09-27,2020-09-27,1148,minute.maid,17966,1,2.12,38087.920000000006
2020-10-04,2020-10-04,1148,minute.maid,19035,1,1.95,37118.25
2020-10-11,2020-10-11,1148,minute.maid,15594,1,2.24,34930.560000000005
2020-10-18,2020-10-18,1148,minute.maid,15266,1,2.6,39691.6
2020-10-25,2020-10-25,1148,minute.maid,17034,1,2.5,42585.0
2020-11-01,2020-11-01,1148,minute.maid,16297,1,1.92,31290.239999999998
2020-11-08,2020-11-08,1148,minute.maid,10750,1,2.16,23220.0
2020-11-15,2020-11-15,1148,minute.maid,11884,1,2.62,31136.08
2020-11-22,2020-11-22,1148,minute.maid,11306,1,2.23,25212.38
2020-11-29,2020-11-29,1148,minute.maid,15015,1,2.52,37837.8
2020-12-06,2020-12-06,1148,minute.maid,10433,1,2.07,21596.309999999998
2020-12-13,2020-12-13,1148,minute.maid,14642,1,2.03,29723.26
2020-12-20,2020-12-20,1148,minute.maid,11270,1,2.41,27160.7
2020-12-27,2020-12-27,1148,minute.maid,17115,1,2.44,41760.6
2020-06-14,2020-06-14,1148,tropicana,14656,1,2.44,35760.64
2020-06-21,2020-06-21,1148,tropicana,10209,1,2.16,22051.440000000002
2020-06-28,2020-06-28,1148,tropicana,18915,1,2.46,46530.9
2020-07-05,2020-07-05,1148,tropicana,14151,1,1.92,27169.92
2020-07-12,2020-07-12,1148,tropicana,15358,1,2.08,31944.64
2020-07-19,2020-07-19,1148,tropicana,17861,1,2.02,36079.22
2020-07-26,2020-07-26,1148,tropicana,12175,1,2.27,27637.25
2020-08-02,2020-08-02,1148,tropicana,10976,1,2.14,23488.640000000003
2020-08-09,2020-08-09,1148,tropicana,13647,1,2.35,32070.45
2020-08-16,2020-08-16,1148,tropicana,13780,1,1.98,27284.4
2020-08-23,2020-08-23,1148,tropicana,12544,1,2.47,30983.680000000004
2020-08-30,2020-08-30,1148,tropicana,18690,1,2.14,39996.600000000006
2020-09-06,2020-09-06,1148,tropicana,16953,1,2.01,34075.53
2020-09-13,2020-09-13,1148,tropicana,14781,1,2.24,33109.44
2020-09-20,2020-09-20,1148,tropicana,11840,1,2.04,24153.600000000002
2020-09-27,2020-09-27,1148,tropicana,15107,1,2.03,30667.209999999995
2020-10-04,2020-10-04,1148,tropicana,15891,1,2.37,37661.67
2020-10-11,2020-10-11,1148,tropicana,9652,1,2.13,20558.76
2020-10-18,2020-10-18,1148,tropicana,17070,1,2.38,40626.6
2020-10-25,2020-10-25,1148,tropicana,10608,1,2.44,25883.52
2020-11-01,2020-11-01,1148,tropicana,9855,1,2.52,24834.6
2020-11-08,2020-11-08,1148,tropicana,15270,1,2.01,30692.699999999997
2020-11-15,2020-11-15,1148,tropicana,15829,1,2.16,34190.64
2020-11-22,2020-11-22,1148,tropicana,19916,1,2.37,47200.920000000006
2020-11-29,2020-11-29,1148,tropicana,17158,1,1.95,33458.1
2020-12-06,2020-12-06,1148,tropicana,10963,1,2.24,24557.120000000003
2020-12-13,2020-12-13,1148,tropicana,19995,1,1.97,39390.15
2020-12-20,2020-12-20,1148,tropicana,14444,1,2.14,30910.160000000003
2020-12-27,2020-12-27,1148,tropicana,14126,1,2.25,31783.5
2020-06-14,2020-06-14,1149,dominicks,13391,1,2.21,29594.11
2020-06-21,2020-06-21,1149,dominicks,10885,1,2.59,28192.149999999998
2020-06-28,2020-06-28,1149,dominicks,15680,1,2.21,34652.8
2020-07-05,2020-07-05,1149,dominicks,18935,1,2.08,39384.8
2020-07-12,2020-07-12,1149,dominicks,12282,1,2.29,28125.78
2020-07-19,2020-07-19,1149,dominicks,14923,1,2.09,31189.069999999996
2020-07-26,2020-07-26,1149,dominicks,13780,1,2.68,36930.4
2020-08-02,2020-08-02,1149,dominicks,11322,1,2.02,22870.44
2020-08-09,2020-08-09,1149,dominicks,15707,1,2.55,40052.85
2020-08-16,2020-08-16,1149,dominicks,11838,1,2.36,27937.68
2020-08-23,2020-08-23,1149,dominicks,11090,1,1.92,21292.8
2020-08-30,2020-08-30,1149,dominicks,11785,1,2.62,30876.7
2020-09-06,2020-09-06,1149,dominicks,19344,1,1.97,38107.68
2020-09-13,2020-09-13,1149,dominicks,9633,1,2.16,20807.280000000002
2020-09-20,2020-09-20,1149,dominicks,19769,1,2.43,48038.670000000006
2020-09-27,2020-09-27,1149,dominicks,19355,1,2.17,42000.35
2020-10-04,2020-10-04,1149,dominicks,16797,1,2.66,44680.020000000004
2020-10-11,2020-10-11,1149,dominicks,18208,1,2.4,43699.2
2020-10-18,2020-10-18,1149,dominicks,15771,1,2.34,36904.14
2020-10-25,2020-10-25,1149,dominicks,9545,1,2.32,22144.399999999998
2020-11-01,2020-11-01,1149,dominicks,14575,1,2.52,36729.0
2020-11-08,2020-11-08,1149,dominicks,13671,1,2.69,36774.99
2020-11-15,2020-11-15,1149,dominicks,10283,1,2.37,24370.710000000003
2020-11-22,2020-11-22,1149,dominicks,11776,1,2.08,24494.08
2020-11-29,2020-11-29,1149,dominicks,13465,1,2.32,31238.8
2020-12-06,2020-12-06,1149,dominicks,9116,1,2.01,18323.16
2020-12-13,2020-12-13,1149,dominicks,14029,1,2.57,36054.53
2020-12-20,2020-12-20,1149,dominicks,12234,1,2.23,27281.82
2020-12-27,2020-12-27,1149,dominicks,18390,1,2.67,49101.299999999996
2020-06-14,2020-06-14,1149,minute.maid,14341,1,2.16,30976.56
2020-06-21,2020-06-21,1149,minute.maid,16698,1,2.21,36902.58
2020-06-28,2020-06-28,1149,minute.maid,9693,1,2.26,21906.179999999997
2020-07-05,2020-07-05,1149,minute.maid,11852,1,1.91,22637.32
2020-07-12,2020-07-12,1149,minute.maid,10961,1,2.09,22908.489999999998
2020-07-19,2020-07-19,1149,minute.maid,16321,1,2.32,37864.719999999994
2020-07-26,2020-07-26,1149,minute.maid,19200,1,2.0,38400.0
2020-08-02,2020-08-02,1149,minute.maid,12819,1,2.13,27304.469999999998
2020-08-09,2020-08-09,1149,minute.maid,19174,1,2.37,45442.380000000005
2020-08-16,2020-08-16,1149,minute.maid,19044,1,2.14,40754.16
2020-08-23,2020-08-23,1149,minute.maid,15533,1,1.94,30134.02
2020-08-30,2020-08-30,1149,minute.maid,16191,1,2.62,42420.42
2020-09-06,2020-09-06,1149,minute.maid,11670,1,1.95,22756.5
2020-09-13,2020-09-13,1149,minute.maid,11916,1,2.17,25857.719999999998
2020-09-20,2020-09-20,1149,minute.maid,9306,1,2.06,19170.36
