WeekStarting,Store,Brand,forecast
1992-08-20,1179,tropicana,16387.229213169645
1992-08-27,1179,tropicana,12975.219656808038
1992-09-03,1179,tropicana,9832.470842633931
1992-09-10,1179,tropicana,18714.4970703125
1992-09-17,1179,tropicana,15447.583635602681
1992-09-24,1179,tropicana,19629.888253348217
1992-10-01,1179,tropicana,10222.005859375
1992-06-04,1180,dominicks,11648.962541852681
1992-06-11,1180,dominicks,13775.886090959822
1992-06-18,1180,dominicks,17086.23674665179
1992-06-25,1180,dominicks,11673.656947544645
1992-07-02,1180,dominicks,16555.274274553572
1992-07-09,1180,dominicks,17392.966378348217
1992-07-16,1180,dominicks,19934.660435267862
1992-07-23,1180,dominicks,11272.526785714288
1992-07-30,1180,dominicks,10547.33719308036
1992-08-06,1180,dominicks,16167.10135323661
1992-08-13,1180,dominicks,18563.449776785714
1992-08-20,1180,dominicks,16723.183035714286
1992-08-27,1180,dominicks,17036.99916294643
1992-09-03,1180,dominicks,15223.326520647322
1992-09-10,1180,dominicks,17663.59695870536
1992-09-17,1180,dominicks,9540.779994419643
1992-09-24,1180,dominicks,18423.696986607145
1992-10-01,1180,dominicks,11152.582101004466
1992-06-04,1180,minute.maid,16120.309709821431
1992-06-11,1180,minute.maid,17288.397879464286
1992-06-18,1180,minute.maid,12956.797363281254
1992-06-25,1180,minute.maid,14897.930036272324
1992-07-02,1180,minute.maid,17439.079938616072
1992-07-09,1180,minute.maid,9660.861049107145
1992-07-16,1180,minute.maid,15935.559151785716
1992-07-23,1180,minute.maid,17237.446986607145
1992-07-30,1180,minute.maid,19869.060965401786
1992-08-06,1180,minute.maid,12027.079520089288
1992-08-13,1180,minute.maid,9949.78257533482
1992-08-20,1180,minute.maid,17976.30412946429
1992-08-27,1180,minute.maid,14093.109026227681
1992-09-03,1180,minute.maid,16118.06926618304
1992-09-10,1180,minute.maid,17181.378348214286
1992-09-17,1180,minute.maid,10201.10756138393
1992-09-24,1180,minute.maid,9459.446707589288
1992-10-01,1180,minute.maid,15041.095214843754
1992-06-04,1180,tropicana,12999.870186941967
1992-06-11,1180,tropicana,9427.698660714286
1992-06-18,1180,tropicana,14461.239955357143
1992-06-25,1180,tropicana,11738.122767857145
1992-07-02,1180,tropicana,17802.44210379465
1992-07-09,1180,tropicana,17004.319056919645
1992-07-16,1180,tropicana,9178.580147879466
1992-07-23,1180,tropicana,16789.79729352679
1992-07-30,1180,tropicana,17578.514787946428
1992-08-06,1180,tropicana,16563.831333705362
1992-08-13,1180,tropicana,19465.939313616076
1992-08-20,1180,tropicana,12666.382742745542
1992-08-27,1180,tropicana,15437.75369698661
1992-09-03,1180,tropicana,13475.874651227685
1992-09-10,1180,tropicana,15723.456891741074
1992-09-17,1180,tropicana,12048.9453125
1992-09-24,1180,tropicana,15401.092075892859
1992-10-01,1180,tropicana,19860.35560825893
1992-06-04,1181,dominicks,19067.532784598217
1992-06-11,1181,dominicks,14109.737374441967
1992-06-18,1181,dominicks,14940.342215401788
1992-06-25,1181,dominicks,16906.70619419643
1992-07-02,1181,dominicks,15229.126464843754
1992-07-09,1181,dominicks,12958.407087053574
1992-07-16,1181,dominicks,13095.42487444197
1992-07-23,1181,dominicks,19118.202287946435
1992-07-30,1181,dominicks,9073.080078125002
1992-08-06,1181,dominicks,16386.217633928576
1992-08-13,1181,dominicks,14996.37820870536
1992-08-20,1181,dominicks,19917.50990513393
1992-08-27,1181,dominicks,14374.44900948661
1992-09-03,1181,dominicks,13166.010114397326
1992-09-10,1181,dominicks,17539.359375000004
1992-09-17,1181,dominicks,16864.591517857145
1992-09-24,1181,dominicks,19232.396065848217
1992-10-01,1181,dominicks,16986.37709263393
1992-06-04,1181,minute.maid,15031.983258928574
1992-06-11,1181,minute.maid,15713.077706473217
1992-06-18,1181,minute.maid,11345.177664620538
1992-06-25,1181,minute.maid,14175.760951450897
1992-07-02,1181,minute.maid,14641.017229352683
1992-07-09,1181,minute.maid,12805.306570870538
1992-07-16,1181,minute.maid,14038.76981026786
1992-07-23,1181,minute.maid,15232.367047991074
1992-07-30,1181,minute.maid,16744.47181919643
1992-08-06,1181,minute.maid,18666.937360491072
1992-08-13,1181,minute.maid,13955.270228794645
1992-08-20,1181,minute.maid,18197.8828125
1992-08-27,1181,minute.maid,13365.072335379467
1992-09-03,1181,minute.maid,18027.252511160717
1992-09-10,1181,minute.maid,14038.41462053572
1992-09-17,1181,minute.maid,14952.250906808038
1992-09-24,1181,minute.maid,19380.867187500004
1992-10-01,1181,minute.maid,9172.11488560268
1992-06-04,1181,tropicana,17072.018136160717
1992-06-11,1181,tropicana,10186.663364955357
1992-06-18,1181,tropicana,19610.10505022322
1992-06-25,1181,tropicana,13692.102050781254
1992-07-02,1181,tropicana,15728.771623883933
1992-07-09,1181,tropicana,11373.47133091518
1992-07-16,1181,tropicana,13688.107491629467
1992-07-23,1181,tropicana,10083.270786830359
1992-07-30,1181,tropicana,15885.560686383931
1992-08-06,1181,tropicana,18098.853655133935
1992-08-13,1181,tropicana,10512.528669084822
1992-08-20,1181,tropicana,18116.18694196429
1992-08-27,1181,tropicana,16719.163643973217
1992-09-03,1181,tropicana,11154.553292410716
1992-09-10,1181,tropicana,14162.853445870538
1992-09-17,1181,tropicana,10416.808523995536
1992-09-24,1181,tropicana,11277.619907924109
1992-10-01,1181,tropicana,18310.7373046875
1992-06-04,1182,dominicks,12708.44280133929
1992-06-11,1182,dominicks,13820.995605468755
1992-06-18,1182,dominicks,15854.832659040181
1992-06-25,1182,dominicks,16079.24686104911
1992-07-02,1182,dominicks,17981.182477678572
1992-07-09,1182,dominicks,13436.609375000004
1992-07-16,1182,dominicks,19955.519949776786
1992-07-23,1182,dominicks,12662.451590401788
1992-07-30,1182,dominicks,17329.073939732145
1992-08-06,1182,dominicks,9853.52797154018
1992-08-13,1182,dominicks,9049.151297433036
1992-08-20,1182,dominicks,12526.154924665183
1992-08-27,1182,dominicks,14524.814871651788
1992-09-03,1182,dominicks,9137.61962890625
1992-09-10,1182,dominicks,14684.460588727681
1992-09-17,1182,dominicks,11125.375558035716
1992-09-24,1182,dominicks,15429.756138392859
1992-10-01,1182,dominicks,11749.805385044643
1992-06-04,1182,minute.maid,9513.373814174107
1992-06-11,1182,minute.maid,19367.618582589286
1992-06-18,1182,minute.maid,17289.924246651786
1992-06-25,1182,minute.maid,11750.831333705357
1992-07-02,1182,minute.maid,13686.523158482145
1992-07-09,1182,minute.maid,12124.300153459822
1992-07-16,1182,minute.maid,9425.487653459824
1992-07-23,1182,minute.maid,9591.018903459824
1992-07-30,1182,minute.maid,17496.903041294645
1992-08-06,1182,minute.maid,12422.321637834824
1992-08-13,1182,minute.maid,12583.70179966518
1992-08-20,1182,minute.maid,19418.826729910717
1992-08-27,1182,minute.maid,18569.199637276786
1992-09-03,1182,minute.maid,18011.812081473217
1992-09-10,1182,minute.maid,9589.918108258933
1992-09-17,1182,minute.maid,11537.028250558036
1992-09-24,1182,minute.maid,10186.91273716518
1992-10-01,1182,minute.maid,9746.40736607143
1992-06-04,1182,tropicana,9826.615931919643
1992-06-11,1182,tropicana,12576.910365513397
1992-06-18,1182,tropicana,16708.281250000004
1992-06-25,1182,tropicana,16340.565778459822
1992-07-02,1182,tropicana,13444.114188058038
1992-07-09,1182,tropicana,13091.784040178574
1992-07-16,1182,tropicana,11688.875000000002
1992-07-23,1182,tropicana,17317.091238839286
1992-07-30,1182,tropicana,13718.838448660716
1992-08-06,1182,tropicana,18487.853236607145
1992-08-13,1182,tropicana,12778.661690848217
1992-08-20,1182,tropicana,13951.613978794645
1992-08-27,1182,tropicana,10982.55301339286
1992-09-03,1182,tropicana,15828.391810825895
1992-09-10,1182,tropicana,18683.74846540179
1992-09-17,1182,tropicana,15839.210658482147
1992-09-24,1182,tropicana,14705.890485491074
1992-10-01,1182,tropicana,14293.63162667411
1992-06-04,1183,dominicks,16990.15555245536
1992-06-11,1183,dominicks,17060.692243303576
1992-06-18,1183,dominicks,14025.005859375002
1992-06-25,1183,dominicks,18177.87151227679
1992-07-02,1183,dominicks,14826.291713169647
1992-07-09,1183,dominicks,19785.570033482145
1992-07-16,1183,dominicks,16693.15597098214
1992-07-23,1183,dominicks,16871.55287388393
1992-07-30,1183,dominicks,17752.745954241076
1992-08-06,1183,dominicks,15209.461914062504
1992-08-13,1183,dominicks,17280.46819196429
1992-08-20,1183,dominicks,17081.346261160717
1992-08-27,1183,dominicks,16243.402692522322
1992-09-03,1183,dominicks,15723.582170758931
1992-09-10,1183,dominicks,19271.610770089286
1992-09-17,1183,dominicks,10517.161342075893
1992-09-24,1183,dominicks,11816.116978236609
1992-10-01,1183,dominicks,14448.927804129466
1992-06-04,1183,minute.maid,18358.238420758935
1992-06-11,1183,minute.maid,15770.469168526788
1992-06-18,1183,minute.maid,11962.579310825895
1992-06-25,1183,minute.maid,16669.70354352679
1992-07-02,1183,minute.maid,14081.43240792411
1992-07-09,1183,minute.maid,14536.602539062502
1992-07-16,1183,minute.maid,9170.209054129464
1992-07-23,1183,minute.maid,16511.05189732143
1992-07-30,1183,minute.maid,19331.30580357143
1992-08-06,1183,minute.maid,17760.112304687504
1992-08-13,1183,minute.maid,14603.845005580359
1992-08-20,1183,minute.maid,13215.711844308038
1992-08-27,1183,minute.maid,13098.447963169645
1992-09-03,1183,minute.maid,12726.778320312504
1992-09-10,1183,minute.maid,10325.709751674109
1992-09-17,1183,minute.maid,18129.288922991076
1992-09-24,1183,minute.maid,17520.752371651786
1992-10-01,1183,minute.maid,10326.103376116074
1992-06-04,1183,tropicana,15146.129115513395
1992-06-11,1183,tropicana,13500.282435825897
1992-06-18,1183,tropicana,15112.161132812504
1992-06-25,1183,tropicana,16171.225795200897
1992-07-02,1183,tropicana,9082.985281808038
1992-07-09,1183,tropicana,14794.86467633929
1992-07-16,1183,tropicana,9663.772042410714
1992-07-23,1183,tropicana,16613.433314732145
1992-07-30,1183,tropicana,19159.382812500007
1992-08-06,1183,tropicana,9736.726911272322
1992-08-13,1183,tropicana,11604.235979352678
1992-08-20,1183,tropicana,12020.885184151786
1992-08-27,1183,tropicana,15463.698869977681
1992-09-03,1183,tropicana,12327.461495535717
1992-09-10,1183,tropicana,12979.783691406252
1992-09-17,1183,tropicana,12464.136718750004
1992-09-24,1183,tropicana,9260.120047433038
1992-10-01,1183,tropicana,18992.608258928572
1992-06-04,1184,dominicks,17275.96986607143
1992-06-11,1184,dominicks,19621.645368303572
1992-06-18,1184,dominicks,18660.82659040179
1992-06-25,1184,dominicks,9123.338239397322
1992-07-02,1184,dominicks,13226.406668526788
1992-07-09,1184,dominicks,15678.748744419647
1992-07-16,1184,dominicks,17504.011021205362
1992-07-23,1184,dominicks,16553.492606026786
1992-07-30,1184,dominicks,14189.736467633931
1992-08-06,1184,dominicks,14759.427734375004
1992-08-13,1184,dominicks,13292.53508649554
1992-08-20,1184,dominicks,19213.223214285717
1992-08-27,1184,dominicks,11169.208007812502
1992-09-03,1184,dominicks,11018.00244140625
1992-09-10,1184,dominicks,12634.451799665181
1992-09-17,1184,dominicks,12611.210100446431
1992-09-24,1184,dominicks,18234.512416294645
1992-10-01,1184,dominicks,13562.423479352683
1992-06-04,1184,minute.maid,19860.607282366076
1992-06-11,1184,minute.maid,17519.59779575893
1992-06-18,1184,minute.maid,10952.443359375002
1992-06-25,1184,minute.maid,19625.265764508928
1992-07-02,1184,minute.maid,15811.930733816966
1992-07-09,1184,minute.maid,13810.62479073661
1992-07-16,1184,minute.maid,15331.894880022326
1992-07-23,1184,minute.maid,17858.293526785717
1992-07-30,1184,minute.maid,14323.928083147324
1992-08-06,1184,minute.maid,9425.354422433036
1992-08-13,1184,minute.maid,15643.19008091518
1992-08-20,1184,minute.maid,11893.830008370538
1992-08-27,1184,minute.maid,9250.195033482143
1992-09-03,1184,minute.maid,10523.165248325895
1992-09-10,1184,minute.maid,10380.415039062502
1992-09-17,1184,minute.maid,17271.099190848217
1992-09-24,1184,minute.maid,15217.801618303572
1992-10-01,1184,minute.maid,15230.61907087054
1992-06-04,1184,tropicana,19528.97991071429
1992-06-11,1184,tropicana,14657.577845982145
1992-06-18,1184,tropicana,17867.244698660717
1992-06-25,1184,tropicana,18193.123046875004
1992-07-02,1184,tropicana,17199.92787388393
1992-07-09,1184,tropicana,14915.451450892859
1992-07-16,1184,tropicana,16138.610839843752
1992-07-23,1184,tropicana,9036.950892857143
1992-07-30,1184,tropicana,14936.52253069197
1992-08-06,1184,tropicana,13996.71819196429
1992-08-13,1184,tropicana,14752.106863839286
1992-08-20,1184,tropicana,11971.415248325895
1992-08-27,1184,tropicana,10550.020577566966
1992-09-03,1184,tropicana,10281.42431640625
1992-09-10,1184,tropicana,12392.711425781254
1992-09-17,1184,tropicana,10653.117885044645
1992-09-24,1184,tropicana,15519.625069754467
1992-10-01,1184,tropicana,18054.267020089286
1992-06-04,1185,dominicks,11737.177455357143
1992-06-11,1185,dominicks,14742.285086495538
1992-06-18,1185,dominicks,13167.920061383933
1992-06-25,1185,dominicks,19657.628487723217
1992-07-02,1185,dominicks,13095.416992187504
1992-07-09,1185,dominicks,9112.899135044645
1992-07-16,1185,dominicks,14294.583007812504
1992-07-23,1185,dominicks,11455.61865234375
1992-07-30,1185,dominicks,17206.808593750004
1992-08-06,1185,dominicks,13245.335309709824
1992-08-13,1185,dominicks,12286.537597656252
1992-08-20,1185,dominicks,14555.756556919645
1992-08-27,1185,dominicks,18915.415736607145
1992-09-03,1185,dominicks,9887.387416294645
1992-09-10,1185,dominicks,17089.39285714286
1992-09-17,1185,dominicks,11287.427176339286
1992-09-24,1185,dominicks,14648.739606584822
1992-10-01,1185,dominicks,12241.64271763393
1992-06-04,1185,minute.maid,9105.917340959824
1992-06-11,1185,minute.maid,19400.151646205362
1992-06-18,1185,minute.maid,18253.80998883929
1992-06-25,1185,minute.maid,13587.902971540183
1992-07-02,1185,minute.maid,9042.780970982145
1992-07-09,1185,minute.maid,11060.69642857143
1992-07-16,1185,minute.maid,13337.029296875004
1992-07-23,1185,minute.maid,16444.98381696429
1992-07-30,1185,minute.maid,18560.690987723217
1992-08-06,1185,minute.maid,19483.93205915179
1992-08-13,1185,minute.maid,16069.832310267859
1992-08-20,1185,minute.maid,17370.93568638393
1992-08-27,1185,minute.maid,19889.648437500004
1992-09-03,1185,minute.maid,11748.002511160716
1992-09-10,1185,minute.maid,18215.962611607145
1992-09-17,1185,minute.maid,18085.681640625004
1992-09-24,1185,minute.maid,14125.395856584824
1992-10-01,1185,minute.maid,11683.377999441966
1992-06-04,1185,tropicana,13783.232421875002
1992-06-11,1185,tropicana,14651.765904017859
1992-06-18,1185,tropicana,19511.89522879465
1992-06-25,1185,tropicana,16345.353864397324
1992-07-02,1185,tropicana,13823.513044084824
1992-07-09,1185,tropicana,14454.423897879467
1992-07-16,1185,tropicana,18075.02748325893
1992-07-23,1185,tropicana,17145.94377790179
1992-07-30,1185,tropicana,11762.659877232145
1992-08-06,1185,tropicana,19283.875000000004
1992-08-13,1185,tropicana,15300.672712053574
1992-08-20,1185,tropicana,13162.091308593755
1992-08-27,1185,tropicana,18658.12416294643
1992-09-03,1185,tropicana,9796.987583705359
1992-09-10,1185,tropicana,17821.918666294645
1992-09-17,1185,tropicana,12242.911551339286
1992-09-24,1185,tropicana,19478.474051339286
1992-10-01,1185,tropicana,16903.49734933036
1992-06-04,1186,dominicks,17709.839704241076
1992-06-11,1186,dominicks,9848.034179687502
1992-06-18,1186,dominicks,15875.411830357145
1992-06-25,1186,dominicks,11931.71044921875
1992-07-02,1186,dominicks,15999.595214843752
1992-07-09,1186,dominicks,18213.406808035717
1992-07-16,1186,dominicks,11271.745814732145
1992-07-23,1186,dominicks,15101.096261160717
1992-07-30,1186,dominicks,14910.67717633929
1992-08-06,1186,dominicks,10224.649832589288
1992-08-13,1186,dominicks,11423.773367745536
1992-08-20,1186,dominicks,11209.938406808038
1992-08-27,1186,dominicks,10686.675920758931
1992-09-03,1186,dominicks,15362.286690848216
1992-09-10,1186,dominicks,12293.937639508933
1992-09-17,1186,dominicks,9258.035226004466
1992-09-24,1186,dominicks,11312.311174665181
1992-10-01,1186,dominicks,13230.023786272322
1992-06-04,1186,minute.maid,12471.45486886161
1992-06-11,1186,minute.maid,13929.21023995536
1992-06-18,1186,minute.maid,15630.69182477679
1992-06-25,1186,minute.maid,17287.94838169643
1992-07-02,1186,minute.maid,9490.84130859375
1992-07-09,1186,minute.maid,19958.03557477679
1992-07-16,1186,minute.maid,10400.01674107143
1992-07-23,1186,minute.maid,16761.226422991076
1992-07-30,1186,minute.maid,15364.621721540183
1992-08-06,1186,minute.maid,15506.481515066967
1992-08-13,1186,minute.maid,15600.777553013395
1992-08-20,1186,minute.maid,13814.051478794645
1992-08-27,1186,minute.maid,12024.052246093752
1992-09-03,1186,minute.maid,11529.586704799109
1992-09-10,1186,minute.maid,10185.59095982143
1992-09-17,1186,minute.maid,14028.672293526786
1992-09-24,1186,minute.maid,12972.225795200899
1992-10-01,1186,minute.maid,18966.749720982145
1992-06-04,1186,tropicana,10175.901855468752
1992-06-11,1186,tropicana,9786.711704799109
1992-06-18,1186,tropicana,19160.32631138393
1992-06-25,1186,tropicana,15366.749581473217
1992-07-02,1186,tropicana,17273.641322544645
1992-07-09,1186,tropicana,15400.926478794645
1992-07-16,1186,tropicana,15957.699916294645
1992-07-23,1186,tropicana,11233.553501674107
1992-07-30,1186,tropicana,11338.939313616072
1992-08-06,1186,tropicana,16665.168805803572
1992-08-13,1186,tropicana,10780.777622767859
1992-08-20,1186,tropicana,9199.390834263393
1992-08-27,1186,tropicana,10227.532017299109
1992-09-03,1186,tropicana,18560.03934151786
1992-09-10,1186,tropicana,11540.539481026786
1992-09-17,1186,tropicana,16527.76981026786
1992-09-24,1186,tropicana,10110.359723772322
1992-10-01,1186,tropicana,19242.175223214286
1992-06-04,1187,dominicks,18211.29603794643
1992-06-11,1187,dominicks,16564.89760044643
1992-06-18,1187,dominicks,9752.85072544643
1992-06-25,1187,dominicks,13773.880789620538
1992-07-02,1187,dominicks,15606.608468191966
1992-07-09,1187,dominicks,11840.019391741072
1992-07-16,1187,dominicks,17209.49455915179
1992-07-23,1187,dominicks,9146.925711495536
1992-07-30,1187,dominicks,9273.022391183036
1992-08-06,1187,dominicks,13480.525181361612
1992-08-13,1187,dominicks,16646.69084821429
1992-08-20,1187,dominicks,10875.183593750002
1992-08-27,1187,dominicks,12407.195172991074
1992-09-03,1187,dominicks,12349.621721540181
1992-09-10,1187,dominicks,19325.564034598217
1992-09-17,1187,dominicks,18487.724888392862
1992-09-24,1187,dominicks,11915.195312500002
1992-10-01,1187,dominicks,17221.310128348217
1992-06-04,1187,minute.maid,12079.313895089288
1992-06-11,1187,minute.maid,16417.824288504467
1992-06-18,1187,minute.maid,15199.966238839286
1992-06-25,1187,minute.maid,9058.078473772324
1992-07-02,1187,minute.maid,15614.293038504467
1992-07-09,1187,minute.maid,11993.95933314732
1992-07-16,1187,minute.maid,14082.29129464286
1992-07-23,1187,minute.maid,13673.29422433036
1992-07-30,1187,minute.maid,15586.836565290181
1992-08-06,1187,minute.maid,10356.59681919643
1992-08-13,1187,minute.maid,9796.464913504466
1992-08-20,1187,minute.maid,12467.066545758931
1992-08-27,1187,minute.maid,11275.044154575893
1992-09-03,1187,minute.maid,9253.876185825893
1992-09-10,1187,minute.maid,19887.576311383935
1992-09-17,1187,minute.maid,12105.169991629466
1992-09-24,1187,minute.maid,16944.496791294645
1992-10-01,1187,minute.maid,17992.922433035717
1992-06-04,1187,tropicana,18482.739676339286
1992-06-11,1187,tropicana,16895.7177734375
1992-06-18,1187,tropicana,9983.014369419645
1992-06-25,1187,tropicana,10435.013811383931
1992-07-02,1187,tropicana,16170.336216517859
1992-07-09,1187,tropicana,17310.708705357145
1992-07-16,1187,tropicana,14909.325892857145
1992-07-23,1187,tropicana,13836.977678571433
1992-07-30,1187,tropicana,11493.6650390625
1992-08-06,1187,tropicana,18611.96902901786
1992-08-13,1187,tropicana,13411.84514508929
1992-08-20,1187,tropicana,11932.689662388391
1992-08-27,1187,tropicana,17582.33621651786
1992-09-03,1187,tropicana,11886.84765625
1992-09-10,1187,tropicana,11439.229561941966
1992-09-17,1187,tropicana,15457.536411830362
1992-09-24,1187,tropicana,15986.769042968754
1992-10-01,1187,tropicana,14221.694405691966
1992-06-04,1188,dominicks,13693.162318638397
1992-06-11,1188,dominicks,12288.309082031252
1992-06-18,1188,dominicks,18013.31459263393
1992-06-25,1188,dominicks,11592.549246651784
1992-07-02,1188,dominicks,11933.941196986607
1992-07-09,1188,dominicks,13086.695382254467
1992-07-16,1188,dominicks,19791.62820870536
1992-07-23,1188,dominicks,15466.927734375002
1992-07-30,1188,dominicks,18487.218750000004
1992-08-06,1188,dominicks,19094.79366629464
1992-08-13,1188,dominicks,9384.665945870536
1992-08-20,1188,dominicks,15268.28250558036
1992-08-27,1188,dominicks,11693.170270647324
1992-09-03,1188,dominicks,17494.15638950893
1992-09-10,1188,dominicks,13944.82380022322
1992-09-17,1188,dominicks,14957.903878348216
1992-09-24,1188,dominicks,12042.789899553572
1992-10-01,1188,dominicks,9216.669782366072
1992-06-04,1188,minute.maid,9406.949497767857
1992-06-11,1188,minute.maid,11512.562848772324
1992-06-18,1188,minute.maid,16926.601004464286
1992-06-25,1188,minute.maid,16329.017438616074
1992-07-02,1188,minute.maid,14394.942243303574
1992-07-09,1188,minute.maid,18381.14718191965
1992-07-16,1188,minute.maid,12682.180803571433
1992-07-23,1188,minute.maid,19870.646902901786
1992-07-30,1188,minute.maid,15494.205566406252
1992-08-06,1188,minute.maid,13962.327636718754
1992-08-13,1188,minute.maid,12133.13344029018
1992-08-20,1188,minute.maid,11075.73583984375
1992-08-27,1188,minute.maid,15932.911481584822
1992-09-03,1188,minute.maid,9761.384556361609
1992-09-10,1188,minute.maid,11825.444405691966
1992-09-17,1188,minute.maid,18060.09612165179
1992-09-24,1188,minute.maid,17571.861886160717
1992-10-01,1188,minute.maid,14532.682198660717
1992-06-04,1188,tropicana,16918.82352120536
1992-06-11,1188,tropicana,18359.129464285717
1992-06-18,1188,tropicana,14049.458705357145
1992-06-25,1188,tropicana,17631.034040178576
1992-07-02,1188,tropicana,14061.88016183036
1992-07-09,1188,tropicana,9045.756766183036
1992-07-16,1188,tropicana,12614.076241629467
1992-07-23,1188,tropicana,12143.50111607143
1992-07-30,1188,tropicana,16376.445312500002
1992-08-06,1188,tropicana,16183.302036830359
1992-08-13,1188,tropicana,12787.70535714286
1992-08-20,1188,tropicana,16116.628417968752
1992-08-27,1188,tropicana,17756.651785714286
1992-09-03,1188,tropicana,18422.808593750004
1992-09-10,1188,tropicana,12669.43973214286
1992-09-17,1188,tropicana,18009.235212053576
1992-09-24,1188,tropicana,14445.42738560268
1992-10-01,1188,tropicana,15583.607910156254
1992-06-04,1189,dominicks,10584.962541852681
1992-06-11,1189,dominicks,11892.199986049109
1992-06-18,1189,dominicks,9018.045619419643
1992-06-25,1189,dominicks,10885.564243861607
1992-07-02,1189,dominicks,19810.337751116076
1992-07-09,1189,dominicks,10666.737653459822
1992-07-16,1189,dominicks,19503.25432477679
1992-07-23,1189,dominicks,16704.337751116072
1992-07-30,1189,dominicks,19081.962472098217
1992-08-06,1189,dominicks,10610.231166294645
1992-08-13,1189,dominicks,11274.771693638393
1992-08-20,1189,dominicks,14149.925362723217
1992-08-27,1189,dominicks,10439.95668247768
1992-09-03,1189,dominicks,18939.708844866076
1992-09-10,1189,dominicks,15644.266810825895
1992-09-17,1189,dominicks,15400.780552455359
1992-09-24,1189,dominicks,11228.506347656252
1992-10-01,1189,dominicks,9416.941545758931
1992-06-04,1189,minute.maid,9197.79736328125
1992-06-11,1189,minute.maid,9126.961286272322
1992-06-18,1189,minute.maid,9368.813546316966
1992-06-25,1189,minute.maid,11710.485560825895
1992-07-02,1189,minute.maid,13326.593819754467
1992-07-09,1189,minute.maid,13165.223632812504
1992-07-16,1189,minute.maid,10589.401506696431
1992-07-23,1189,minute.maid,9437.437988281252
1992-07-30,1189,minute.maid,11383.175502232145
1992-08-06,1189,minute.maid,17437.35463169643
1992-08-13,1189,minute.maid,16025.775320870536
1992-08-20,1189,minute.maid,14109.152553013395
1992-08-27,1189,minute.maid,11179.057686941966
1992-09-03,1189,minute.maid,17729.00906808036
1992-09-10,1189,minute.maid,9586.230678013395
1992-09-17,1189,minute.maid,18075.493024553576
1992-09-24,1189,minute.maid,12792.966517857145
1992-10-01,1189,minute.maid,10544.94873046875
1992-06-04,1189,tropicana,11021.919084821431
1992-06-11,1189,tropicana,17048.48353794643
1992-06-18,1189,tropicana,10185.889229910716
1992-06-25,1189,tropicana,9660.669224330359
1992-07-02,1189,tropicana,18706.58175223215
1992-07-09,1189,tropicana,17279.21805245536
1992-07-16,1189,tropicana,12623.80154854911
1992-07-23,1189,tropicana,13504.397251674109
1992-07-30,1189,tropicana,18646.684570312504
1992-08-06,1189,tropicana,18740.70228794643
1992-08-13,1189,tropicana,15469.421735491072
1992-08-20,1189,tropicana,14899.773018973216
1992-08-27,1189,tropicana,10084.69970703125
1992-09-03,1189,tropicana,16751.993861607145
1992-09-10,1189,tropicana,14962.191964285717
1992-09-17,1189,tropicana,10804.567173549109
1992-09-24,1189,tropicana,16599.17606026786
1992-10-01,1189,tropicana,13069.075334821431
1992-06-04,1190,dominicks,12611.199567522324
1992-06-11,1190,dominicks,18297.584681919645
1992-06-18,1190,dominicks,16820.05510602679
1992-06-25,1190,dominicks,12660.369628906255
1992-07-02,1190,dominicks,19395.231584821435
1992-07-09,1190,dominicks,18526.03431919643
1992-07-16,1190,dominicks,13757.054059709826
1992-07-23,1190,dominicks,11732.166643415181
1992-07-30,1190,dominicks,12649.410086495538
1992-08-06,1190,dominicks,12669.804547991072
1992-08-13,1190,dominicks,13685.458496093754
1992-08-20,1190,dominicks,16246.609793526788
1992-08-27,1190,dominicks,19903.111886160717
1992-09-03,1190,dominicks,19466.451171875004
1992-09-10,1190,dominicks,13668.958775111609
1992-09-17,1190,dominicks,9909.962890625002
1992-09-24,1190,dominicks,14351.53934151786
1992-10-01,1190,dominicks,16419.886579241072
1992-06-04,1190,minute.maid,10208.470982142859
1992-06-11,1190,minute.maid,14364.084472656252
1992-06-18,1190,minute.maid,12732.706682477681
1992-06-25,1190,minute.maid,9710.175292968752
1992-07-02,1190,minute.maid,16301.36369977679
1992-07-09,1190,minute.maid,13074.344029017859
1992-07-16,1190,minute.maid,16606.030133928576
1992-07-23,1190,minute.maid,17327.888253348217
1992-07-30,1190,minute.maid,15299.68910435268
1992-08-06,1190,minute.maid,10963.719935825893
1992-08-13,1190,minute.maid,19104.424246651786
1992-08-20,1190,minute.maid,13222.326032366076
1992-08-27,1190,minute.maid,11267.552036830357
1992-09-03,1190,minute.maid,18531.945312500004
1992-09-10,1190,minute.maid,17419.478515625004
1992-09-17,1190,minute.maid,15766.703404017862
1992-09-24,1190,minute.maid,18019.431501116076
1992-10-01,1190,minute.maid,12239.321707589286
1992-06-04,1190,tropicana,10088.206473214288
1992-06-11,1190,tropicana,13578.696358816967
1992-06-18,1190,tropicana,16232.629394531252
1992-06-25,1190,tropicana,13561.818219866074
1992-07-02,1190,tropicana,9399.63685825893
1992-07-09,1190,tropicana,12165.054757254466
1992-07-16,1190,tropicana,12717.34465680804
1992-07-23,1190,tropicana,9640.018066406252
1992-07-30,1190,tropicana,9379.705287388395
1992-08-06,1190,tropicana,19100.31668526786
1992-08-13,1190,tropicana,17584.7431640625
1992-08-20,1190,tropicana,17419.95465959822
1992-08-27,1190,tropicana,17345.81863839286
1992-09-03,1190,tropicana,14250.168805803574
1992-09-10,1190,tropicana,12262.559151785716
1992-09-17,1190,tropicana,12456.175502232145
